fund_short_name,fund_name,register_number,price_type,tag,strategy
川砺CTA稳健增强2号,川砺CTA稳健增强2号私募证券投资基金,SAHC44,2,{'company': None},"{'company': {'strategy_one': '', 'strategy_two': '', 'strategy_three': ''}, 'platform': {'strategy_one': '期货策略', 'strategy_two': '', 'strategy_three': ''}}"
诚奇信悦中证1000指数增强,诚奇信悦中证1000指数增强私募证券投资基金,SXV187,2,{'company': None},"{'company': {'strategy_one': '', 'strategy_two': '', 'strategy_three': ''}, 'platform': {'strategy_one': '股票多头', 'strategy_two': '1000指增', 'strategy_three': ''}}"
诚奇沪深300增强精选1期,诚奇沪深300增强精选1期私募证券投资基金,SNY124,2,{'company': None},"{'company': {'strategy_one': '', 'strategy_two': '', 'strategy_three': ''}, 'platform': {'strategy_one': '股票多头', 'strategy_two': '300指增', 'strategy_three': ''}}"
爱建·中南集团城市发展基金,爱建·中南集团城市发展基金集合资金信托计划,SJ2647,2,{'company': None},"{'company': {'strategy_one': '', 'strategy_two': '', 'strategy_three': ''}, 'platform': {'strategy_one': '债券策略', 'strategy_two': '债券复合', 'strategy_three': ''}}"
磐松核心资产指数增强进取1号,磐松核心资产指数增强进取1号私募证券投资基金,SAPR48,2,{'company': None},"{'company': {'strategy_one': '', 'strategy_two': '', 'strategy_three': ''}, 'platform': {'strategy_one': '股票多头', 'strategy_two': 'A500指增', 'strategy_three': ''}}"
景上源天医平衡,景上源天医平衡私募证券投资基金,SZU037,2,{'company': None},"{'company': {'strategy_one': '期货策略', 'strategy_two': '主观期货', 'strategy_three': '黑色'}, 'platform': {'strategy_one': '期货策略', 'strategy_two': '主观期货', 'strategy_three': ''}}"
景上源知守1号,景上源知守1号私募证券投资基金,SAJX69,2,{'company': None},"{'company': {'strategy_one': '', 'strategy_two': '', 'strategy_three': ''}, 'platform': {'strategy_one': '期货策略', 'strategy_two': '', 'strategy_three': ''}}"
珠熙宏观对冲1号A类,珠熙宏观对冲1号私募证券投资基金A类份额,AHP83A,2,{'company': None},"{'company': {'strategy_one': '债券策略', 'strategy_two': '利率债', 'strategy_three': ''}, 'platform': {'strategy_one': '债券策略', 'strategy_two': '利率债', 'strategy_three': ''}}"
博普日添月益A类,博普日添月益证券投资私募基金A类份额,JW903A,2,{'company': None},"{'company': {'strategy_one': '', 'strategy_two': '', 'strategy_three': ''}, 'platform': {'strategy_one': '套利策略', 'strategy_two': '基金套利', 'strategy_three': ''}}"
博普CTA趋势1号A类,博普CTA趋势1号私募基金A类,X2838A,2,{'company': ['高波']},"{'company': {'strategy_one': '期货策略', 'strategy_two': '量化期货', 'strategy_three': '大厂,时序'}, 'platform': {'strategy_one': '期货策略', 'strategy_two': '量化期货', 'strategy_three': '混合均衡'}}"
博普CTA趋势1号,博普CTA趋势1号私募基金,SX2838,2,{'company': ['高波']},"{'company': {'strategy_one': '期货策略', 'strategy_two': '量化期货', 'strategy_three': '大厂,时序'}, 'platform': {'strategy_one': '期货策略', 'strategy_two': '量化期货', 'strategy_three': '混合均衡'}}"
哲萌进取3号A类,哲萌进取3号私募证券投资基金A类份额,AHY51A,2,{'company': None},"{'company': {'strategy_one': '期货策略', 'strategy_two': '主观期货', 'strategy_three': ''}, 'platform': {'strategy_one': '期货策略', 'strategy_two': '主观期货', 'strategy_three': ''}}"
哲石拾风,哲石拾风私募证券投资基金,SXT048,2,{'company': None},"{'company': {'strategy_one': '期货策略', 'strategy_two': '主观期货', 'strategy_three': ''}, 'platform': {'strategy_one': '期货策略', 'strategy_two': '主观期货', 'strategy_three': ''}}"
臻选远识价值优选B类,臻选远识价值优选私募证券投资基金B类份额,VB724B,2,{'company': None},"{'company': {'strategy_one': '', 'strategy_two': '', 'strategy_three': ''}, 'platform': {'strategy_one': '组合策略', 'strategy_two': 'FOF', 'strategy_three': ''}}"
半鞅量化专享9号B类,半鞅量化专享9号私募证券投资基金B类份额,B8634B,2,{'company': None},"{'company': {'strategy_one': '', 'strategy_two': '', 'strategy_three': ''}, 'platform': {'strategy_one': '股票对冲', 'strategy_two': '股票市场中性', 'strategy_three': ''}}"
启泰多策略进取1号A类,启泰多策略进取1号私募证券投资基金A类份额,B9444A,2,{'company': None},"{'company': {'strategy_one': '', 'strategy_two': '', 'strategy_three': ''}, 'platform': {'strategy_one': '股票多头', 'strategy_two': '主观多头', 'strategy_three': ''}}"
汉盛生花进取一号,汉盛生花进取一号私募证券投资基金,SXL032,2,{'company': None},"{'company': {'strategy_one': '', 'strategy_two': '', 'strategy_three': ''}, 'platform': {'strategy_one': '股票多头', 'strategy_two': '可转债多头', 'strategy_three': ''}}"
厦门国际信托-景星2号,厦门国际信托有限公司-景星2号证券投资集合资金信托计划,SR5604,2,{'company': None},"{'company': {'strategy_one': '', 'strategy_two': '', 'strategy_three': ''}, 'platform': {'strategy_one': '股票多头', 'strategy_two': '主观多头', 'strategy_three': ''}}"
鋆晟狮王晨融,鋆晟狮王晨融私募证券投资基金,SVA892,2,{'company': None},"{'company': {'strategy_one': '套利策略', 'strategy_two': '期货套利', 'strategy_three': '商品套利'}, 'platform': {'strategy_one': '套利策略', 'strategy_two': '期货套利', 'strategy_three': '跨期套利,跨市场套利'}}"
裕锦量化对冲3号,裕锦量化对冲3号私募证券投资基金,SQM200,2,{'company': None},"{'company': {'strategy_one': '', 'strategy_two': '', 'strategy_three': ''}, 'platform': {'strategy_one': '多资产策略', 'strategy_two': '复合策略', 'strategy_three': ''}}"
宸蹊开阳1号A类,宸蹊开阳1号私募证券投资基金A类份额,APB65A,2,{'company': None},"{'company': {'strategy_one': '债券策略', 'strategy_two': '利率债', 'strategy_three': ''}, 'platform': {'strategy_one': '债券策略', 'strategy_two': '利率债', 'strategy_three': ''}}"
宸蹊开阳1号,宸蹊开阳1号私募证券投资基金,SAPB65,2,{'company': None},"{'company': {'strategy_one': '套利策略', 'strategy_two': '债券套利', 'strategy_three': '期现套利,跨品种套利,跨期套利'}, 'platform': {'strategy_one': '债券策略', 'strategy_two': '利率债', 'strategy_three': ''}}"
森恩临界,森恩临界私募证券投资基金,SZS478,2,{'company': None},"{'company': {'strategy_one': '', 'strategy_two': '', 'strategy_three': ''}, 'platform': {'strategy_one': '期货策略', 'strategy_two': '量化期货', 'strategy_three': ''}}"
蜂起海外宏观量化1号,蜂起海外宏观量化1号私募证券投资基金,SXB337,2,{'company': None},"{'company': {'strategy_one': '', 'strategy_two': '', 'strategy_three': ''}, 'platform': {'strategy_one': '多资产策略', 'strategy_two': '宏观策略', 'strategy_three': ''}}"
和桂春笋1号,和桂春笋1号私募证券投资基金,SXR711,2,{'company': None},"{'company': {'strategy_one': '', 'strategy_two': '', 'strategy_three': ''}, 'platform': {'strategy_one': '股票多头', 'strategy_two': '主观多头', 'strategy_three': ''}}"
草本优益1号,草本优益1号私募投资基金,SEM760,2,{'company': ['高波']},"{'company': {'strategy_one': '期货策略', 'strategy_two': '主观期货', 'strategy_three': '宏观多策略'}, 'platform': {'strategy_one': '多资产策略', 'strategy_two': '宏观策略', 'strategy_three': ''}}"
睿量智行2号,睿量智行2号私募证券投资基金,SZN726,2,{'company': None},"{'company': {'strategy_one': '股票多头', 'strategy_two': '指数增强', 'strategy_three': '1000指增'}, 'platform': {'strategy_one': '股票多头', 'strategy_two': '1000指增', 'strategy_three': ''}}"
瀛岳明珠,瀛岳明珠私募证券投资基金,SXC942,2,{'company': ['中波']},"{'company': {'strategy_one': '股票对冲', 'strategy_two': '打板', 'strategy_three': ''}, 'platform': {'strategy_one': '股票对冲', 'strategy_two': '择时对冲', 'strategy_three': ''}}"
瀛岳核心,瀛岳核心私募证券投资基金,STA891,2,{'company': ['中波']},"{'company': {'strategy_one': '股票对冲', 'strategy_two': '打板', 'strategy_three': '主观,盘中板'}, 'platform': {'strategy_one': '股票多头', 'strategy_two': '主观多头', 'strategy_three': ''}}"
正定沪深300指数增强1号,正定沪深300指数增强1号私募证券投资基金,SALT87,2,{'company': None},"{'company': {'strategy_one': '', 'strategy_two': '', 'strategy_three': ''}, 'platform': {'strategy_one': '股票多头', 'strategy_two': '300指增', 'strategy_three': ''}}"
敦和芝诺多资产量化1号,敦和芝诺多资产量化1号私募证券投资基金,SACS06,2,{'company': None},"{'company': {'strategy_one': '期货策略', 'strategy_two': '量化期货', 'strategy_three': '机器学习'}, 'platform': {'strategy_one': '多资产策略', 'strategy_two': '宏观策略', 'strategy_three': ''}}"
品责优享八期,品责优享八期私募证券投资基金,SQW391,2,{'company': None},"{'company': {'strategy_one': '', 'strategy_two': '', 'strategy_three': ''}, 'platform': {'strategy_one': '期货策略', 'strategy_two': '主观期货', 'strategy_three': '农产'}}"
积沐领航者,积沐领航者私募证券投资基金,SAJJ91,2,{'company': None},"{'company': {'strategy_one': '', 'strategy_two': '', 'strategy_three': ''}, 'platform': {'strategy_one': '股票多头', 'strategy_two': '1000指增', 'strategy_three': '中频,另类因子'}}"
裕锦CTA1号,裕锦CTA1号私募证券投资基金,SSF859,2,{'company': None},"{'company': {'strategy_one': '', 'strategy_two': '', 'strategy_three': ''}, 'platform': {'strategy_one': '期货策略', 'strategy_two': '量化期货', 'strategy_three': '时序'}}"
裕锦量化专享2号,裕锦量化专享2号私募证券投资基金,SNR282,2,{'company': None},"{'company': {'strategy_one': '套利策略', 'strategy_two': '期货套利', 'strategy_three': '股指套利'}, 'platform': {'strategy_one': '套利策略', 'strategy_two': '期货套利', 'strategy_three': '股指套利'}}"
汉鸿无量一号,汉鸿无量一号私募证券投资基金,SB5759,2,{'company': None},"{'company': {'strategy_one': '股票多头', 'strategy_two': '可转债多头', 'strategy_three': '量化'}, 'platform': {'strategy_one': '股票多头', 'strategy_two': '可转债多头', 'strategy_three': ''}}"
宁苑沛华稳定增长一号C类,宁苑沛华稳定增长一号私募证券投资基金C类份额,TG733C,2,{'company': None},"{'company': {'strategy_one': '多资产策略', 'strategy_two': '宏观策略', 'strategy_three': '配置型'}, 'platform': {'strategy_one': '多资产策略', 'strategy_two': '宏观策略', 'strategy_three': ''}}"
甬远明月2号,甬远明月2号私募证券投资基金,SQL046,2,{'company': None},"{'company': {'strategy_one': '期货策略', 'strategy_two': '主观期货', 'strategy_three': '农产'}, 'platform': {'strategy_one': '期货策略', 'strategy_two': '主观期货', 'strategy_three': '农产'}}"
锐泽若水1号A类,锐泽若水1号私募证券投资基金A类份额,ACF37A,2,{'company': ['低波']},"{'company': {'strategy_one': '套利策略', 'strategy_two': 'ETF套利', 'strategy_three': '机器,申赎套利'}, 'platform': {'strategy_one': '套利策略', 'strategy_two': '基金套利', 'strategy_three': 'ETF套利'}}"
每利-盼盼滚雪球1号,每利-盼盼滚雪球1号私募证券投资基金,SXJ219,2,{'company': None},"{'company': {'strategy_one': '', 'strategy_two': '', 'strategy_three': ''}, 'platform': {'strategy_one': '期货策略', 'strategy_two': '', 'strategy_three': ''}}"
佳岳-元榕1号A类,佳岳-元榕1号私募证券投资基金A类份额,AKS40A,2,{'company': None},"{'company': {'strategy_one': '', 'strategy_two': '', 'strategy_three': ''}, 'platform': {'strategy_one': '期货策略', 'strategy_two': '量化期货', 'strategy_three': '混合均衡'}}"
熙典基金格兰菲迪2号,熙典基金格兰菲迪2号私募证券投资基金,SXU685,2,{'company': None},"{'company': {'strategy_one': '', 'strategy_two': '', 'strategy_three': ''}, 'platform': {'strategy_one': '股票多头', 'strategy_two': '500指增', 'strategy_three': ''}}"
务聚多策略7期,务聚多策略7期私募证券投资基金,SZC959,2,{'company': None},"{'company': {'strategy_one': '股票对冲', 'strategy_two': '打板', 'strategy_three': '量化,盘中板'}, 'platform': {'strategy_one': '股票对冲', 'strategy_two': '择时对冲', 'strategy_three': '打板'}}"
每利-蓝天AI中性策略三号,每利-蓝天AI中性策略三号私募证券投资基金,SZR051,2,{'company': ['中波']},"{'company': {'strategy_one': '股票对冲', 'strategy_two': '股票多空', 'strategy_three': ''}, 'platform': {'strategy_one': '股票对冲', 'strategy_two': '股票多空', 'strategy_three': ''}}"
每利-蓝天AI中性策略一号,每利-蓝天AI中性策略一号私募证券投资基金,STX651,2,{'company': None},"{'company': {'strategy_one': '', 'strategy_two': '', 'strategy_three': ''}, 'platform': {'strategy_one': '股票对冲', 'strategy_two': '股票多空', 'strategy_three': ''}}"
配邦中圣,配邦中圣私募证券投资基金,SAHU28,2,{'company': None},"{'company': {'strategy_one': '', 'strategy_two': '', 'strategy_three': ''}, 'platform': {'strategy_one': '期货策略', 'strategy_two': '量化期货', 'strategy_three': '时序,截面,混合均衡'}}"
配邦高道长盛,配邦高道长盛私募证券投资基金,SAMT60,2,{'company': None},"{'company': {'strategy_one': '', 'strategy_two': '', 'strategy_three': ''}, 'platform': {'strategy_one': '股票对冲', 'strategy_two': '', 'strategy_three': ''}}"
配邦赤子壹号,配邦赤子壹号私募证券投资基金,SXG147,2,{'company': None},"{'company': {'strategy_one': '', 'strategy_two': '', 'strategy_three': ''}, 'platform': {'strategy_one': '期货策略', 'strategy_two': '量化期货', 'strategy_three': ''}}"
国承资产-中天农历五号,国承资产-中天农历五号私募证券投资基金,SVA584,2,{'company': None},"{'company': {'strategy_one': '', 'strategy_two': '', 'strategy_three': ''}, 'platform': {'strategy_one': '期货策略', 'strategy_two': '主观期货', 'strategy_three': ''}}"
国承资产-神农五号,国承资产-神农五号私募证券投资基金,SAJK86,2,{'company': None},"{'company': {'strategy_one': '', 'strategy_two': '', 'strategy_three': ''}, 'platform': {'strategy_one': '期货策略', 'strategy_two': '主观期货', 'strategy_three': ''}}"
国承资产-农历8号,国承资产-农历8号私募证券投资基金,SAHK69,2,{'company': None},"{'company': {'strategy_one': '', 'strategy_two': '', 'strategy_three': ''}, 'platform': {'strategy_one': '期货策略', 'strategy_two': '', 'strategy_three': ''}}"
国承中天农历一号,国承中天农历一号私募证券投资基金,SAPT41,2,{'company': None},"{'company': {'strategy_one': '', 'strategy_two': '', 'strategy_three': ''}, 'platform': {'strategy_one': '期货策略', 'strategy_two': '', 'strategy_three': ''}}"
